response_id,submission_id,analysis_id,split_id,TeamIdentifier,study_id,beta_estimate,contrast,adjusted_df,beta_SE,transformation,link_function_reported,dataset,mixed_model,response_transformation_description,response_transformation_status,response_variable_type,response_construction_description,response_variable_name,response_id_S2,test_variable,sample_size,Bayesian,linear_model,model_subclass,num_variables,num_effects,num_fixed_variables,num_fixed_effects,num_random_variables,num_random_effects,num_interactions,num_duplicate_terms,exclusions_all,exclusions_effect_analysis,exclusion_predictions,Conclusion,ReviewerId,PriorBelief,RateAnalysis,PublishableAsIs,Zr,VZr,mean_diversity_index,estimate_type,abs_deviation_score_estimate,box_cox_abs_deviation_score_estimate,folded_mu_val,folded_v_val,box_cox_var,lambda,weights
R_2zj7U8UJE7GgEYS,1,1,3,Beachpor,Beachpor-1-1-3,0.00728771,slope,112,0.0091246,identity,identity,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs0_50cm,R_2zj7U8UJE7GgEYS,NativePerennialGrass_cover,348,0,linear,standard,7,7,4,4,3,3,0,0,retain,exclude_partial,NA,none_c,Rev147,Positive relationship (more grass cover = more seedlings),74,publishable with minor revision,0.07539748087351289,0.00892857142857142,NA,Zr,0.1676399411848385,-1.7858478866505851,0.17051847461541642,0.00795517112385912,8.504435593383901e-10,5.575865118063218e-5,1175856985.474684
R_2zj7U8UJE7GgEYS,1,1,3,Beachpor,Beachpor-1-1-3,0.00728771,slope,112,0.0091246,identity,identity,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs0_50cm,R_2zj7U8UJE7GgEYS,NativePerennialGrass_cover,348,0,linear,standard,7,7,4,4,3,3,0,0,retain,exclude_partial,NA,none_c,Rev105,NA,60,publishable with major revision,0.07539748087351289,0.00892857142857142,NA,Zr,0.1676399411848385,-1.7858478866505851,0.17051847461541642,0.00795517112385912,8.504435593383901e-10,5.575865118063218e-5,1175856985.474684
R_2zj7U8UJE7GgEYS,1,1,3,Beachpor,Beachpor-1-1-3,0.00728771,slope,112,0.0091246,identity,identity,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs0_50cm,R_2zj7U8UJE7GgEYS,NativePerennialGrass_cover,348,0,linear,standard,7,7,4,4,3,3,0,0,retain,exclude_partial,NA,none_c,Rev134,Negative relationship (more grass cover = fewer seedlings),85,publishable with minor revision,0.07539748087351289,0.00892857142857142,NA,Zr,0.1676399411848385,-1.7858478866505851,0.17051847461541642,0.00795517112385912,8.504435593383901e-10,5.575865118063218e-5,1175856985.474684
R_2zj7U8UJE7GgEYS,2,2,1,Beachpor,Beachpor-2-2-1,-7.66e-4,slope,103,0.0097312,identity,identity,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs50cm_2m,R_2zj7U8UJE7GgEYS,ExoticAnnualGrass_cover,348,0,linear,standard,16,16,13,13,3,3,0,0,retain,exclude_partial,NA,none_c,Rev144,Negative relationship (more grass cover = fewer seedlings),24,deeply flawed and unpublishable,-0.00775602864891619,0.00970873786407766,NA,Zr,0.08448643166240942,-2.470994088002102,0.10586966966785397,0.00563830804354412,1.5635848276734992e-9,5.575865118063218e-5,639555962.8753417
R_2zj7U8UJE7GgEYS,2,2,1,Beachpor,Beachpor-2-2-1,-7.66e-4,slope,103,0.0097312,identity,identity,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs50cm_2m,R_2zj7U8UJE7GgEYS,ExoticAnnualGrass_cover,348,0,linear,standard,16,16,13,13,3,3,0,0,retain,exclude_partial,NA,none_c,Rev133,Negative relationship (more grass cover = fewer seedlings),64,publishable with minor revision,-0.00775602864891619,0.00970873786407766,NA,Zr,0.08448643166240942,-2.470994088002102,0.10586966966785397,0.00563830804354412,1.5635848276734992e-9,5.575865118063218e-5,639555962.8753417
R_2zj7U8UJE7GgEYS,2,2,1,Beachpor,Beachpor-2-2-1,-7.66e-4,slope,103,0.0097312,identity,identity,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs50cm_2m,R_2zj7U8UJE7GgEYS,ExoticAnnualGrass_cover,348,0,linear,standard,16,16,13,13,3,3,0,0,retain,exclude_partial,NA,none_c,Rev147,Positive relationship (more grass cover = more seedlings),74,publishable with minor revision,-0.00775602864891619,0.00970873786407766,NA,Zr,0.08448643166240942,-2.470994088002102,0.10586966966785397,0.00563830804354412,1.5635848276734992e-9,5.575865118063218e-5,639555962.8753417
R_2zj7U8UJE7GgEYS,2,2,1,Beachpor,Beachpor-2-2-1,-7.66e-4,slope,103,0.0097312,identity,identity,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs50cm_2m,R_2zj7U8UJE7GgEYS,ExoticAnnualGrass_cover,348,0,linear,standard,16,16,13,13,3,3,0,0,retain,exclude_partial,NA,none_c,Rev105,NA,60,publishable with major revision,-0.00775602864891619,0.00970873786407766,NA,Zr,0.08448643166240942,-2.470994088002102,0.10586966966785397,0.00563830804354412,1.5635848276734992e-9,5.575865118063218e-5,639555962.8753417
R_2zj7U8UJE7GgEYS,2,2,1,Beachpor,Beachpor-2-2-1,-7.66e-4,slope,103,0.0097312,identity,identity,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs50cm_2m,R_2zj7U8UJE7GgEYS,ExoticAnnualGrass_cover,348,0,linear,standard,16,16,13,13,3,3,0,0,retain,exclude_partial,NA,none_c,Rev134,Negative relationship (more grass cover = fewer seedlings),85,publishable with minor revision,-0.00775602864891619,0.00970873786407766,NA,Zr,0.08448643166240942,-2.470994088002102,0.10586966966785397,0.00563830804354412,1.5635848276734992e-9,5.575865118063218e-5,639555962.8753417
R_2zj7U8UJE7GgEYS,2,2,2,Beachpor,Beachpor-2-2-2,-0.0255903,slope,103,0.0167391,identity,identity,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs50cm_2m,R_2zj7U8UJE7GgEYS,ExoticPerennialGrass_cover,348,0,linear,standard,16,16,13,13,3,3,0,0,retain,exclude_partial,NA,none_c,Rev144,Negative relationship (more grass cover = fewer seedlings),24,deeply flawed and unpublishable,-0.1500706433510083,0.00970873786407766,NA,Zr,0.05782818303968269,-2.8500525441312425,0.09178191177193032,0.0046289172892383,1.7079457424985471e-9,5.575865118063218e-5,585498693.0305548
R_2zj7U8UJE7GgEYS,2,2,2,Beachpor,Beachpor-2-2-2,-0.0255903,slope,103,0.0167391,identity,identity,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs50cm_2m,R_2zj7U8UJE7GgEYS,ExoticPerennialGrass_cover,348,0,linear,standard,16,16,13,13,3,3,0,0,retain,exclude_partial,NA,none_c,Rev133,Negative relationship (more grass cover = fewer seedlings),64,publishable with minor revision,-0.1500706433510083,0.00970873786407766,NA,Zr,0.05782818303968269,-2.8500525441312425,0.09178191177193032,0.0046289172892383,1.7079457424985471e-9,5.575865118063218e-5,585498693.0305548
R_2zj7U8UJE7GgEYS,2,2,2,Beachpor,Beachpor-2-2-2,-0.0255903,slope,103,0.0167391,identity,identity,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs50cm_2m,R_2zj7U8UJE7GgEYS,ExoticPerennialGrass_cover,348,0,linear,standard,16,16,13,13,3,3,0,0,retain,exclude_partial,NA,none_c,Rev147,Positive relationship (more grass cover = more seedlings),74,publishable with minor revision,-0.1500706433510083,0.00970873786407766,NA,Zr,0.05782818303968269,-2.8500525441312425,0.09178191177193032,0.0046289172892383,1.7079457424985471e-9,5.575865118063218e-5,585498693.0305548
R_2zj7U8UJE7GgEYS,2,2,2,Beachpor,Beachpor-2-2-2,-0.0255903,slope,103,0.0167391,identity,identity,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs50cm_2m,R_2zj7U8UJE7GgEYS,ExoticPerennialGrass_cover,348,0,linear,standard,16,16,13,13,3,3,0,0,retain,exclude_partial,NA,none_c,Rev105,NA,60,publishable with major revision,-0.1500706433510083,0.00970873786407766,NA,Zr,0.05782818303968269,-2.8500525441312425,0.09178191177193032,0.0046289172892383,1.7079457424985471e-9,5.575865118063218e-5,585498693.0305548
R_2zj7U8UJE7GgEYS,2,2,2,Beachpor,Beachpor-2-2-2,-0.0255903,slope,103,0.0167391,identity,identity,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs50cm_2m,R_2zj7U8UJE7GgEYS,ExoticPerennialGrass_cover,348,0,linear,standard,16,16,13,13,3,3,0,0,retain,exclude_partial,NA,none_c,Rev134,Negative relationship (more grass cover = fewer seedlings),85,publishable with minor revision,-0.1500706433510083,0.00970873786407766,NA,Zr,0.05782818303968269,-2.8500525441312425,0.09178191177193032,0.0046289172892383,1.7079457424985471e-9,5.575865118063218e-5,585498693.0305548
R_2zj7U8UJE7GgEYS,2,2,3,Beachpor,Beachpor-2-2-3,0.0106045,slope,103,0.0088735,identity,identity,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs50cm_2m,R_2zj7U8UJE7GgEYS,NativePerennialGrass_cover,348,0,linear,standard,16,16,13,13,3,3,0,0,retain,exclude_partial,NA,none_c,Rev144,Negative relationship (more grass cover = fewer seedlings),24,deeply flawed and unpublishable,0.11748381353153456,0.00970873786407766,NA,Zr,0.2097262738428602,-1.561884041341707,0.21090411025130104,0.0092133040831951,6.438644704669044e-10,5.575865118063218e-5,1553121884.9128923
R_2zj7U8UJE7GgEYS,2,2,3,Beachpor,Beachpor-2-2-3,0.0106045,slope,103,0.0088735,identity,identity,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs50cm_2m,R_2zj7U8UJE7GgEYS,NativePerennialGrass_cover,348,0,linear,standard,16,16,13,13,3,3,0,0,retain,exclude_partial,NA,none_c,Rev133,Negative relationship (more grass cover = fewer seedlings),64,publishable with minor revision,0.11748381353153456,0.00970873786407766,NA,Zr,0.2097262738428602,-1.561884041341707,0.21090411025130104,0.0092133040831951,6.438644704669044e-10,5.575865118063218e-5,1553121884.9128923
R_2zj7U8UJE7GgEYS,2,2,3,Beachpor,Beachpor-2-2-3,0.0106045,slope,103,0.0088735,identity,identity,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs50cm_2m,R_2zj7U8UJE7GgEYS,NativePerennialGrass_cover,348,0,linear,standard,16,16,13,13,3,3,0,0,retain,exclude_partial,NA,none_c,Rev147,Positive relationship (more grass cover = more seedlings),74,publishable with minor revision,0.11748381353153456,0.00970873786407766,NA,Zr,0.2097262738428602,-1.561884041341707,0.21090411025130104,0.0092133040831951,6.438644704669044e-10,5.575865118063218e-5,1553121884.9128923
R_2zj7U8UJE7GgEYS,2,2,3,Beachpor,Beachpor-2-2-3,0.0106045,slope,103,0.0088735,identity,identity,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs50cm_2m,R_2zj7U8UJE7GgEYS,NativePerennialGrass_cover,348,0,linear,standard,16,16,13,13,3,3,0,0,retain,exclude_partial,NA,none_c,Rev105,NA,60,publishable with major revision,0.11748381353153456,0.00970873786407766,NA,Zr,0.2097262738428602,-1.561884041341707,0.21090411025130104,0.0092133040831951,6.438644704669044e-10,5.575865118063218e-5,1553121884.9128923
R_2zj7U8UJE7GgEYS,2,2,3,Beachpor,Beachpor-2-2-3,0.0106045,slope,103,0.0088735,identity,identity,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs50cm_2m,R_2zj7U8UJE7GgEYS,NativePerennialGrass_cover,348,0,linear,standard,16,16,13,13,3,3,0,0,retain,exclude_partial,NA,none_c,Rev134,Negative relationship (more grass cover = fewer seedlings),85,publishable with minor revision,0.11748381353153456,0.00970873786407766,NA,Zr,0.2097262738428602,-1.561884041341707,0.21090411025130104,0.0092133040831951,6.438644704669044e-10,5.575865118063218e-5,1553121884.9128923
R_2ZOi9HYfzNfJmKE,1,1,1,Belgrave,Belgrave-1-1-1,-0.070406,slope,245,0.067511,log,log,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs0_50cm,R_2ZOi9HYfzNfJmKE,ExoticPerennialGrass_cover,260,0,generalised,standard,14,14,13,13,1,1,0,0,retain,retain,NA,neg_q,Rev56,Negative relationship (more grass cover = fewer seedlings),55,publishable with major revision,-0.06657808361507973,0.00408163265306122,0.6587537024922233,Zr,0.02566437669624588,-3.662277393289255,0.05503350555841345,0.0017116061502201,1.7564409758657902e-9,5.575865118063218e-5,569333108.1091849
R_2ZOi9HYfzNfJmKE,1,1,1,Belgrave,Belgrave-1-1-1,-0.070406,slope,245,0.067511,log,log,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs0_50cm,R_2ZOi9HYfzNfJmKE,ExoticPerennialGrass_cover,260,0,generalised,standard,14,14,13,13,1,1,0,0,retain,retain,NA,neg_q,Rev47,Positive relationship (more grass cover = more seedlings),95,publishable as is,-0.06657808361507973,0.00408163265306122,0.6587537024922233,Zr,0.02566437669624588,-3.662277393289255,0.05503350555841345,0.0017116061502201,1.7564409758657902e-9,5.575865118063218e-5,569333108.1091849
R_2ZOi9HYfzNfJmKE,1,1,1,Belgrave,Belgrave-1-1-1,-0.070406,slope,245,0.067511,log,log,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs0_50cm,R_2ZOi9HYfzNfJmKE,ExoticPerennialGrass_cover,260,0,generalised,standard,14,14,13,13,1,1,0,0,retain,retain,NA,neg_q,Rev28,Negative relationship (more grass cover = fewer seedlings),86,publishable with minor revision,-0.06657808361507973,0.00408163265306122,0.6587537024922233,Zr,0.02566437669624588,-3.662277393289255,0.05503350555841345,0.0017116061502201,1.7564409758657902e-9,5.575865118063218e-5,569333108.1091849
R_2ZOi9HYfzNfJmKE,1,1,1,Belgrave,Belgrave-1-1-1,-0.070406,slope,245,0.067511,log,log,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs0_50cm,R_2ZOi9HYfzNfJmKE,ExoticPerennialGrass_cover,260,0,generalised,standard,14,14,13,13,1,1,0,0,retain,retain,NA,neg_q,Rev26,Negative relationship (more grass cover = fewer seedlings),85,publishable with minor revision,-0.06657808361507973,0.00408163265306122,0.6587537024922233,Zr,0.02566437669624588,-3.662277393289255,0.05503350555841345,0.0017116061502201,1.7564409758657902e-9,5.575865118063218e-5,569333108.1091849
R_2ZOi9HYfzNfJmKE,1,1,1,Belgrave,Belgrave-1-1-1,-0.070406,slope,245,0.067511,log,log,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs0_50cm,R_2ZOi9HYfzNfJmKE,ExoticPerennialGrass_cover,260,0,generalised,standard,14,14,13,13,1,1,0,0,retain,retain,NA,neg_q,Rev76,Negative relationship (more grass cover = fewer seedlings),45,publishable with major revision,-0.06657808361507973,0.00408163265306122,0.6587537024922233,Zr,0.02566437669624588,-3.662277393289255,0.05503350555841345,0.0017116061502201,1.7564409758657902e-9,5.575865118063218e-5,569333108.1091849
R_2zSEWAYDs4K7SiK,1,1,1,Bencubbi,Bencubbi-1-1-1,-0.007649,slope,306.68,0.00778,log,log,eucalyptus,1,NA,NA,constructed variable (combining information from two or more original variables),total eucalyptus seedlings = euc_sdlgs0_50cm + euc_sdlgs50cm.2m + euc_sdlgs.2m,euc_sdlgs_all,R_2zSEWAYDs4K7SiK,all_grass,NA,0,generalised,standard,3,3,1,1,2,2,0,0,retain,retain,NA,none_c,Rev115,NA,80,publishable with minor revision,-0.05611183374806636,0.00326072779444371,0.6360785776645791,Zr,0.03613062656325926,-3.3203070002088815,0.05438910570028046,0.00160797515142113,1.6894253401438307e-9,5.575865118063218e-5,591917249.1605128
R_2zSEWAYDs4K7SiK,1,1,1,Bencubbi,Bencubbi-1-1-1,-0.007649,slope,306.68,0.00778,log,log,eucalyptus,1,NA,NA,constructed variable (combining information from two or more original variables),total eucalyptus seedlings = euc_sdlgs0_50cm + euc_sdlgs50cm.2m + euc_sdlgs.2m,euc_sdlgs_all,R_2zSEWAYDs4K7SiK,all_grass,NA,0,generalised,standard,3,3,1,1,2,2,0,0,retain,retain,NA,none_c,Rev146,NA,85,publishable with minor revision,-0.05611183374806636,0.00326072779444371,0.6360785776645791,Zr,0.03613062656325926,-3.3203070002088815,0.05438910570028046,0.00160797515142113,1.6894253401438307e-9,5.575865118063218e-5,591917249.1605128
R_2zSEWAYDs4K7SiK,1,1,1,Bencubbi,Bencubbi-1-1-1,-0.007649,slope,306.68,0.00778,log,log,eucalyptus,1,NA,NA,constructed variable (combining information from two or more original variables),total eucalyptus seedlings = euc_sdlgs0_50cm + euc_sdlgs50cm.2m + euc_sdlgs.2m,euc_sdlgs_all,R_2zSEWAYDs4K7SiK,all_grass,NA,0,generalised,standard,3,3,1,1,2,2,0,0,retain,retain,NA,none_c,Rev59,Negative relationship (more grass cover = fewer seedlings),65,publishable with major revision,-0.05611183374806636,0.00326072779444371,0.6360785776645791,Zr,0.03613062656325926,-3.3203070002088815,0.05438910570028046,0.00160797515142113,1.6894253401438307e-9,5.575865118063218e-5,591917249.1605128
R_2zSEWAYDs4K7SiK,1,1,1,Bencubbi,Bencubbi-1-1-1,-0.007649,slope,306.68,0.00778,log,log,eucalyptus,1,NA,NA,constructed variable (combining information from two or more original variables),total eucalyptus seedlings = euc_sdlgs0_50cm + euc_sdlgs50cm.2m + euc_sdlgs.2m,euc_sdlgs_all,R_2zSEWAYDs4K7SiK,all_grass,NA,0,generalised,standard,3,3,1,1,2,2,0,0,retain,retain,NA,none_c,Rev9,Negative relationship (more grass cover = fewer seedlings),98,publishable as is,-0.05611183374806636,0.00326072779444371,0.6360785776645791,Zr,0.03613062656325926,-3.3203070002088815,0.05438910570028046,0.00160797515142113,1.6894253401438307e-9,5.575865118063218e-5,591917249.1605128
R_3EoS37IOWKLRxDV,1,1,1,Blackall,Blackall-1-1-1,0.12948879,slope,364.8621107,0.05611687,back.transformed,log,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs0_50cm,R_3EoS37IOWKLRxDV,ExoticAnnualGrass_cover,NA,1,generalised,standard,10,15,6,11,4,4,5,0,retain,retain,exclude,mixed,Rev127,NA,95,publishable with minor revision,0.12051016201617214,0.00274076142924642,0.6063174106836303,Zr,0.21275262232749775,-1.547558412669632,0.21275318496663825,0.00274052202302473,1.8820481120428096e-10,5.575865118063218e-5,5313360448.12681
R_3EoS37IOWKLRxDV,1,1,1,Blackall,Blackall-1-1-1,0.12948879,slope,364.8621107,0.05611687,back.transformed,log,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs0_50cm,R_3EoS37IOWKLRxDV,ExoticAnnualGrass_cover,NA,1,generalised,standard,10,15,6,11,4,4,5,0,retain,retain,exclude,mixed,Rev51,NA,98,publishable as is,0.12051016201617214,0.00274076142924642,0.6063174106836303,Zr,0.21275262232749775,-1.547558412669632,0.21275318496663825,0.00274052202302473,1.8820481120428096e-10,5.575865118063218e-5,5313360448.12681
R_3EoS37IOWKLRxDV,1,1,1,Blackall,Blackall-1-1-1,0.12948879,slope,364.8621107,0.05611687,back.transformed,log,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs0_50cm,R_3EoS37IOWKLRxDV,ExoticAnnualGrass_cover,NA,1,generalised,standard,10,15,6,11,4,4,5,0,retain,retain,exclude,mixed,Rev98,NA,95,publishable as is,0.12051016201617214,0.00274076142924642,0.6063174106836303,Zr,0.21275262232749775,-1.547558412669632,0.21275318496663825,0.00274052202302473,1.8820481120428096e-10,5.575865118063218e-5,5313360448.12681
R_3EoS37IOWKLRxDV,1,1,1,Blackall,Blackall-1-1-1,0.12948879,slope,364.8621107,0.05611687,back.transformed,log,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs0_50cm,R_3EoS37IOWKLRxDV,ExoticAnnualGrass_cover,NA,1,generalised,standard,10,15,6,11,4,4,5,0,retain,retain,exclude,mixed,Rev15,NA,90,publishable with minor revision,0.12051016201617214,0.00274076142924642,0.6063174106836303,Zr,0.21275262232749775,-1.547558412669632,0.21275318496663825,0.00274052202302473,1.8820481120428096e-10,5.575865118063218e-5,5313360448.12681
R_3EoS37IOWKLRxDV,1,1,1,Blackall,Blackall-1-1-1,0.12948879,slope,364.8621107,0.05611687,back.transformed,log,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs0_50cm,R_3EoS37IOWKLRxDV,ExoticAnnualGrass_cover,NA,1,generalised,standard,10,15,6,11,4,4,5,0,retain,retain,exclude,mixed,Rev100,NA,61,publishable with minor revision,0.12051016201617214,0.00274076142924642,0.6063174106836303,Zr,0.21275262232749775,-1.547558412669632,0.21275318496663825,0.00274052202302473,1.8820481120428096e-10,5.575865118063218e-5,5313360448.12681
R_3eta2uFp1DLnGVJ,1,1,1,Boggabri,Boggabri-1-1-1,-0.01537,slope,277.0075,0.02793,log,log,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs0_50cm,R_3eta2uFp1DLnGVJ,ExoticPerennialGrass_cover,350,0,generalised,standard,4,4,3,3,1,1,0,0,retain,retain,NA,none_c,Rev115,NA,70,publishable with minor revision,-0.03305811365641906,0.00361001055928088,0.588674083533393,Zr,0.05918434665490656,-2.826875373309005,0.06948463269741342,0.00228468326715458,1.470766869028903e-9,5.575865118063218e-5,679917409.7933452
R_3eta2uFp1DLnGVJ,1,1,1,Boggabri,Boggabri-1-1-1,-0.01537,slope,277.0075,0.02793,log,log,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs0_50cm,R_3eta2uFp1DLnGVJ,ExoticPerennialGrass_cover,350,0,generalised,standard,4,4,3,3,1,1,0,0,retain,retain,NA,none_c,Rev55,Negative relationship (more grass cover = fewer seedlings),87,publishable with minor revision,-0.03305811365641906,0.00361001055928088,0.588674083533393,Zr,0.05918434665490656,-2.826875373309005,0.06948463269741342,0.00228468326715458,1.470766869028903e-9,5.575865118063218e-5,679917409.7933452
R_3eta2uFp1DLnGVJ,1,1,1,Boggabri,Boggabri-1-1-1,-0.01537,slope,277.0075,0.02793,log,log,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs0_50cm,R_3eta2uFp1DLnGVJ,ExoticPerennialGrass_cover,350,0,generalised,standard,4,4,3,3,1,1,0,0,retain,retain,NA,none_c,Rev96,Negative relationship (more grass cover = fewer seedlings),98,publishable as is,-0.03305811365641906,0.00361001055928088,0.588674083533393,Zr,0.05918434665490656,-2.826875373309005,0.06948463269741342,0.00228468326715458,1.470766869028903e-9,5.575865118063218e-5,679917409.7933452
R_3eta2uFp1DLnGVJ,1,1,1,Boggabri,Boggabri-1-1-1,-0.01537,slope,277.0075,0.02793,log,log,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs0_50cm,R_3eta2uFp1DLnGVJ,ExoticPerennialGrass_cover,350,0,generalised,standard,4,4,3,3,1,1,0,0,retain,retain,NA,none_c,Rev8,NA,75,publishable with minor revision,-0.03305811365641906,0.00361001055928088,0.588674083533393,Zr,0.05918434665490656,-2.826875373309005,0.06948463269741342,0.00228468326715458,1.470766869028903e-9,5.575865118063218e-5,679917409.7933452
R_3eta2uFp1DLnGVJ,1,1,1,Boggabri,Boggabri-1-1-1,-0.01537,slope,277.0075,0.02793,log,log,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs0_50cm,R_3eta2uFp1DLnGVJ,ExoticPerennialGrass_cover,350,0,generalised,standard,4,4,3,3,1,1,0,0,retain,retain,NA,none_c,Rev46,Positive relationship (more grass cover = more seedlings),85,publishable with minor revision,-0.03305811365641906,0.00361001055928088,0.588674083533393,Zr,0.05918434665490656,-2.826875373309005,0.06948463269741342,0.00228468326715458,1.470766869028903e-9,5.575865118063218e-5,679917409.7933452
R_3EYx3CfuTZ7YNmF,3,3,1,Booligal,Booligal-3-3-1,-0.0849921,slope,15,0.0938912,logit,logit,eucalyptus,0,NA,NA,constructed variable (combining information from two or more original variables),"I used the original variables: ""euc_sdlgs0_50cm"", ""euc_sdlgs_50cm_2m"", ""euc_sdlgs_2m"". For each property-season combination, I calculated the proportion of plots containing at least one seedling. I then averaged across seasons within each property.",average.proportion.of.plots.containing.at.least.one.euc.seedling.of.any.size,R_3EYx3CfuTZ7YNmF,all_exotic_grass,18,0,generalised,standard,1,1,1,1,0,0,0,0,retain,retain,NA,neg_q,Rev36,Negative relationship (more grass cover = fewer seedlings),70,publishable with minor revision,-0.23164921148681367,0.06666666666666667,0.9744424352019287,Zr,0.13940675117548806,-1.9702511192006549,0.23533195792437545,0.03071977851945107,1.7242916083314336e-9,5.575865118063218e-5,579948307.5647988
R_3EYx3CfuTZ7YNmF,3,3,1,Booligal,Booligal-3-3-1,-0.0849921,slope,15,0.0938912,logit,logit,eucalyptus,0,NA,NA,constructed variable (combining information from two or more original variables),"I used the original variables: ""euc_sdlgs0_50cm"", ""euc_sdlgs_50cm_2m"", ""euc_sdlgs_2m"". For each property-season combination, I calculated the proportion of plots containing at least one seedling. I then averaged across seasons within each property.",average.proportion.of.plots.containing.at.least.one.euc.seedling.of.any.size,R_3EYx3CfuTZ7YNmF,all_exotic_grass,18,0,generalised,standard,1,1,1,1,0,0,0,0,retain,retain,NA,neg_q,Rev109,NA,50,publishable with major revision,-0.23164921148681367,0.06666666666666667,0.9744424352019287,Zr,0.13940675117548806,-1.9702511192006549,0.23533195792437545,0.03071977851945107,1.7242916083314336e-9,5.575865118063218e-5,579948307.5647988
R_3EYx3CfuTZ7YNmF,3,3,1,Booligal,Booligal-3-3-1,-0.0849921,slope,15,0.0938912,logit,logit,eucalyptus,0,NA,NA,constructed variable (combining information from two or more original variables),"I used the original variables: ""euc_sdlgs0_50cm"", ""euc_sdlgs_50cm_2m"", ""euc_sdlgs_2m"". For each property-season combination, I calculated the proportion of plots containing at least one seedling. I then averaged across seasons within each property.",average.proportion.of.plots.containing.at.least.one.euc.seedling.of.any.size,R_3EYx3CfuTZ7YNmF,all_exotic_grass,18,0,generalised,standard,1,1,1,1,0,0,0,0,retain,retain,NA,neg_q,Rev94,NA,100,publishable as is,-0.23164921148681367,0.06666666666666667,0.9744424352019287,Zr,0.13940675117548806,-1.9702511192006549,0.23533195792437545,0.03071977851945107,1.7242916083314336e-9,5.575865118063218e-5,579948307.5647988
