response_id,id_col,submission_id,analysis_id,split_id,beta_estimate,contrast,adjusted_df,beta_SE,transformation,link_function_reported,dataset,mixed_model,response_transformation_description,response_transformation_status,response_variable_type,response_construction_description,response_variable_name,response_id_S2,test_variable,sample_size,Bayesian,linear_model,model_subclass,num_variables,num_effects,num_fixed_variables,num_fixed_effects,num_random_variables,num_random_effects,num_interactions,num_duplicate_terms,exclusions_all,exclusions_effect_analysis,exclusion_predictions,ConclusionS1,Conclusion,software,data_cleaning_preprocessing_tool,data_cleaning_preprocessing_version,data_analysis_tool,data_analysis_version,SurveyID,Date,Season,Property,Quadrat no,Easting,Northing,Aspect,Landscape position,ExoticAnnualGrass_cover,ExoticAnnualHerb_cover,ExoticPerennialHerb_cover,ExoticPerennialGrass_cover,ExoticShrub_cover,NativePerennialFern_cover,NativePerennialGrass_cover,NativePerennialHerb_cover,NativePerennialGraminoid_cover,NativeShrub_cover,BareGround_cover,Litter_cover,MossLichen_cover,Rock_cover,Euc_canopy_cover,Distance_to_Eucalypt_canopy(m),euc_sdlgs0_50cm,euc_sdlgs50cm-2m,euc_sdlgs>2m,annual_precipitation,precipitation_warmest_quarter,precipitation_coldest_quarter,PET,MrVBF,K_perc,Th_ppm,U_ppm,SRad_Jan,SRad_Jul,all_grass,all_exotic_grass,all_native_grass_graminoid,all_non-grass_veg,shrub_cover,herb_cover,other_veg,bare,month,all_exotic_herb,native_herb_fern_gram,growing_space,soilPC1,coverPC1,coverPC2,coverPC3,precip_max_range,year,size_class,all_perennial_grass,sample,hatch_year,hatch_nest_breed_ID,hatch_Area,hatch_Box,hatch_mom_Ring,hatch_nest_dad_Ring,Extra-pair_paternity,Extra-pair_dad_ring,genetic_dad_ring_(WP_or_EP),hatch_nest_LD,hatch_nest_CS,hatch_nest_OH,d0_hatch_nest_brood_size,d14_hatch_nest_brood_size,rear_nest_breed_ID,rear_area,rear_Box,rear_mom_Ring,rear_dad_Ring,rear_nest_trt,home_or_away,rear_nest_LD,rear_nest_CS,rear_nest_OH,rear_d0_rear_nest_brood_size,rear_Cs_out,rear_Cs_in,net_rearing_manipulation,rear_Cs_at_start_of_rearing,d14_rear_nest_brood_size,number_chicks_fledged_from_rear_nest,Date_of_day14,day_14_tarsus_length,day_14_weight,day14_measurer,chick_sex_molec,chick_survival_to_first_breed_season,within-area_movement,brood_reduction,blood_sib,hatch_incub_length,rear_incub_length,relatedness,competition_weight,relative_CS,envir_rear,percent_change,parentage,manipulation_non,seasonal_timing,brood_mortality,brood_sex_ratio,TeamIdentifier
R_12cozGev3IOOBG2,Bell-3-3-1,3,3,1,NA,NA,NA,0.003996,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_12cozGev3IOOBG2,NA,NA,0,linear,standard,8,NA,NA,NA,NA,NA,NA,NA,exclude,exclude_all,NA,"Specifically, tarsus length was negatively influenced by brood size increases, and positively related to brood size decreases. The net change in brood size was also negatively related to tarsus length, indicating that broods with larger increases in the number of nestlings also had smaller nestlings.",neg_c,R 3.2.3,R,3.2.3,R,3.2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,hatch_nest_LD,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,NA,NA,NA,NA,NA,rear_d0_rear_nest_brood_size,NA,NA,NA,NA,NA,NA,Date_of_day14,NA,NA,day14_measurer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bell
R_12cozGev3IOOBG2,Bell-1-1-1,1,1,1,NA,NA,NA,NA,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_12cozGev3IOOBG2,NA,3720,0,linear,standard,7,NA,3,NA,4,NA,0,NA,exclude,exclude_all,NA,"Specifically, tarsus length was negatively influenced by brood size increases, and positively related to brood size decreases. The net change in brood size was also negatively related to tarsus length, indicating that broods with larger increases in the number of nestlings also had smaller nestlings.",neg_c,R 3.2.3,R,3.2.3,R,3.2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,hatch_nest_LD,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,rear_nest_trt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Date_of_day14,NA,NA,day14_measurer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bell
R_12cozGev3IOOBG2,Bell-1-1-2,1,1,2,NA,NA,NA,NA,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_12cozGev3IOOBG2,NA,3720,0,linear,standard,7,NA,3,NA,4,NA,0,NA,exclude,exclude_all,NA,"Specifically, tarsus length was negatively influenced by brood size increases, and positively related to brood size decreases. The net change in brood size was also negatively related to tarsus length, indicating that broods with larger increases in the number of nestlings also had smaller nestlings.",neg_c,R 3.2.3,R,3.2.3,R,3.2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,hatch_nest_LD,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,rear_nest_trt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Date_of_day14,NA,NA,day14_measurer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bell
R_12cozGev3IOOBG2,Bell-1-1-3,1,1,3,NA,NA,NA,NA,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_12cozGev3IOOBG2,NA,3720,0,linear,standard,7,NA,3,NA,4,NA,0,NA,exclude,exclude_all,NA,"Specifically, tarsus length was negatively influenced by brood size increases, and positively related to brood size decreases. The net change in brood size was also negatively related to tarsus length, indicating that broods with larger increases in the number of nestlings also had smaller nestlings.",neg_c,R 3.2.3,R,3.2.3,R,3.2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,hatch_nest_LD,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,rear_nest_trt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Date_of_day14,NA,NA,day14_measurer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bell
R_12cozGev3IOOBG2,Bell-2-2-1,2,2,1,-0.059654,slope,238.2074,0.006402,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_12cozGev3IOOBG2,net_rearing_manipulation,3720,0,linear,standard,7,7,3,3,4,4,0,0,retain,retain,NA,"Specifically, tarsus length was negatively influenced by brood size increases, and positively related to brood size decreases. The net change in brood size was also negatively related to tarsus length, indicating that broods with larger increases in the number of nestlings also had smaller nestlings.",neg_c,R 3.2.3,R,3.2.3,R,3.2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,hatch_nest_LD,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,net_rearing_manipulation,NA,NA,NA,Date_of_day14,NA,NA,day14_measurer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bell
R_12cozGev3IOOBG2,Bell-5-5-1,5,5,1,NA,NA,NA,NA,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_12cozGev3IOOBG2,NA,3720,0,linear,standard,7,NA,3,NA,4,NA,0,NA,exclude,exclude_all,NA,"Body mass showed similar relationships. Body mass was lower in broods with increased size, and was negatively related to the net change in brood size.  Additionally, body mass was negatively related to the brood size at day 14 when mass was measured.",neg_c,R 3.2.3,R,3.2.3,R,3.2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,hatch_nest_LD,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,rear_nest_trt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Date_of_day14,NA,NA,day14_measurer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bell
R_12cozGev3IOOBG2,Bell-5-5-2,5,5,2,NA,NA,NA,NA,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_12cozGev3IOOBG2,NA,3720,0,linear,standard,7,NA,3,NA,4,NA,0,NA,exclude,exclude_all,NA,"Body mass showed similar relationships. Body mass was lower in broods with increased size, and was negatively related to the net change in brood size.  Additionally, body mass was negatively related to the brood size at day 14 when mass was measured.",neg_c,R 3.2.3,R,3.2.3,R,3.2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,hatch_nest_LD,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,rear_nest_trt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Date_of_day14,NA,NA,day14_measurer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bell
R_12R6XuSRUcRemui,Biloela-1-1-1,1,1,1,-0.054898,slope,292.80011,0.018974,log,log,eucalyptus,1,NA,NA,constructed variable (combining information from two or more original variables),"We combined the first two seedling measures of 0-50cm and 50cm-2m into one response variable. These two measures were highly correlated across all three seasons, with no pattern for the >2m seedling measure. Quadrats with high counts for 0-50cm are more likely to also have high counts for 50cm-2m, regardless of season, and thus, treating them as two different response variables with the same set of predictor variables is unnecessary, if not invalid. A further look at the third seedling measure of >2m shows that a total of 40 observations were made, all within 9 quadrats, and all within the Autumn 2007 season only. Otherwise, >340 quadrats had no seedlings observed. This class provided no meaningful info.",euc_sdlgs_all,R_12R6XuSRUcRemui,NA,NA,0,generalised,zero_inflated,17,NA,NA,NA,NA,NA,NA,NA,exclude,retain,NA,"A simple model shows that exotic annual grass cover can significantly explain seedling recruitment, measured as counts at 0-2m in height, with a specific positive relationship. However, additional biotic and abiotic variables, which are highly correlated with grass cover in general, also contribute in a significant way to seedling recruitment. Increased seedling recruitment was significantly predicted by higher exotic herb cover, lower litter cover, higher element deposit, greater Eucalyptus canopy cover, and N/S-facing landscape. Thus, while grass does influence Eucalyptus seedling recruitment, other landscape, environmental, and biological variables are necessary to consider if we are to model seedling recruitment. In fact, this model, while including several parameters with significant prediction, could benefit from other factors. For example, of note, variables that reflect spatial patterning (â€œnorthingâ€) were also highly correlated with grass cover, and their incorporation into an additional complex set of spatial models may shed light on these interactions. Finally, while season was not a significant predictor here, collecting data on seedling counts over multiple years may better tease out seasonal effects. Related, the lack of data beyond 2m means all prediction here is telling us about a small period of ""recruitment"". If we are to make predictions about ""successful"" recruitment, then we need better data to understand what happens beyond 2m of growth. Following seedlings over multiple years and/or in a ""time series"" would help track what factors may cull not only recruitment but development.",pos_q,"All data cleaning, statistical analyses, data plotting, and model fitting were performed in R 3.6.3.",R,3.6.3,R,3.6.3,NA,NA,Season,Property,Quadrat no,NA,NA,Aspect,NA,ExoticAnnualGrass_cover,ExoticAnnualHerb_cover,ExoticPerennialHerb_cover,ExoticPerennialGrass_cover,ExoticShrub_cover,NA,NativePerennialGrass_cover,NA,NA,NA,BareGround_cover,Litter_cover,NA,NA,Euc_canopy_cover,Distance_to_Eucalypt_canopy(m),euc_sdlgs0_50cm,euc_sdlgs50cm-2m,NA,NA,NA,NA,NA,NA,NA,Th_ppm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Biloela
R_1BWpZlSbkmSofe1,Bingara-1-1-1,1,1,1,NA,NA,NA,0.007831,log,log,eucalyptus,1,NA,NA,constructed variable (combining information from two or more original variables),I summed all seedlings eucalyptus variables,euc_sdlgs_all,R_1BWpZlSbkmSofe1,ExoticAnnualGrass_cover,346,0,generalised,standard,13,13,10,10,3,3,0,0,retain,exclude_all,exclude,"The results showed that in order to conserve the eucalyptus, the owners of private properties have to consider the removal of exotic grasses, mainly those of annual cycle, and the native grasses. In addition, the results indicate that planting seedlings at distances close to eucalyptus trees should be considered. However, it is necessary to evaluate what is the best distance so that the canopy of eucalyptus trees does not interfere with the seedlings. The canopy cover can decrease the entry of solar radiation and the very close distance of the seedlings from trees can leads to competition nutrients and water from the soil.",neg_c,All analysis were runned in R version 3.6.0.,R,3.6.0,R,3.6.0,NA,Date,NA,Property,Quadrat no,NA,NA,NA,NA,ExoticAnnualGrass_cover,NA,NA,ExoticPerennialGrass_cover,NA,NA,NativePerennialGrass_cover,NA,NativePerennialGraminoid_cover,NA,BareGround_cover,NA,MossLichen_cover,Rock_cover,Euc_canopy_cover,Distance_to_Eucalypt_canopy(m),NA,NA,NA,NA,NA,NA,NA,NA,K_perc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bingara
R_1CC5PPCXcQPgu42,Berr-1-1-1,1,1,1,-0.1811,slope,325,0.01475,identity,identity,blue tit,1,z.score,z.score,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_1CC5PPCXcQPgu42,net_rearing_manipulation,3635,0,linear,standard,7,7,5,5,2,2,0,0,retain,retain,NA,"Nestling weight at 14 days of age, on average, is negatively affected when additional competitors are added to the nest (by 0.37g per added nestling), but there is no beneficial effect of reducing a brood size.",neg_q,"organizing the data: Excel
model estimation: â€˜lme4â€™ package V1.1-23 in R V3.4.3",Excel,NA,R,3.4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,NA,NA,NA,NA,NA,home_or_away,NA,NA,NA,NA,NA,NA,net_rearing_manipulation,NA,NA,NA,Date_of_day14,NA,NA,NA,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Berr
R_1d0uRf5iNWOLD8M,Brim-1-1-1,1,1,1,NA,NA,481,NA,identity,identity,blue tit,0,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_1d0uRf5iNWOLD8M,NA,497,0,linear,standard,7,NA,7,NA,0,NA,NA,NA,exclude,exclude_all,exclude,"The more offspring there are within a nest, the more competition for food exists, and therefore the greater the difference in sizes between birds within the nest box. Standard deviation and range both increase significantly as number of nestlings increases.",neg_c,R version 3.6.3,R,3.6.3,R,3.6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_year,NA,NA,hatch_Box,NA,NA,NA,NA,NA,NA,NA,NA,NA,d14_hatch_nest_brood_size,NA,rear_area,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day_14_tarsus_length,day_14_weight,day14_measurer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Brim
R_1dzfML4yheLxG0D,Bruc-1-1-1,1,1,1,-0.02717,slope,458.2,0.01015,log,log,blue tit,1,NA,NA,constructed variable (combining information from two or more original variables),I calculated scaled body mass based on body mass (day_14_weight) and tarsus length (day_14_tarsus_length) to have an estimate of chicksâ€™ body mass independently of body size following the method of Peig and Green (2009).,SMI,R_1dzfML4yheLxG0D,rear_Cs_at_start_of_rearing,3315,0,generalised,standard,11,21,9,19,2,2,10,0,retain,retain,exclude,"From my analysis, it appears that sibling competition affect growth  of nestling blue tits a scaled body mass decreased with increasing brood size. However, it not the only factor that influence growth as the date at which the individuals were measured influenced body mass with lower body mass later in the breeding season compare to the beginning. This relationship differed between years. It suggests that environmental conditions likely through their impact on food resources also influenced growth.",neg_q,"standardized major axis regression - R 3.6.2 
Generalized Linear Mixed Model - SAS University Edition","R,SAS","3.6.2,University Edition","R,SAS","3.6.2,University Edition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_year,hatch_nest_breed_ID,hatch_Area,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,rear_nest_trt,home_or_away,NA,NA,NA,NA,NA,NA,net_rearing_manipulation,rear_Cs_at_start_of_rearing,d14_rear_nest_brood_size,NA,Date_of_day14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bruc
R_1E099fIoICERZIZ,Burr-1-1-2,1,1,2,-0.23341,control-enlarged,488.07,0.07759,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_1E099fIoICERZIZ,rear_nest_trt_C.E,NA,0,linear,standard,8,8,5,5,3,3,0,0,retain,exclude_partial,NA,Tarsus length also decreased somewhat with increasing clutch size,neg_c,R version 3.6.1,R,3.6.1,R,3.6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_year,NA,NA,NA,hatch_mom_Ring,NA,NA,NA,genetic_dad_ring_(WP_or_EP),NA,NA,NA,d0_hatch_nest_brood_size,NA,NA,rear_area,NA,NA,NA,rear_nest_trt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day14_measurer,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Burr
R_1E099fIoICERZIZ,Burr-1-1-1,1,1,1,-0.35656,reduced-enlarged,488.07,0.02514,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_1E099fIoICERZIZ,rear_nest_trt_R.E,NA,0,linear,standard,8,8,5,5,3,3,0,0,retain,exclude_partial,NA,Tarsus length also decreased somewhat with increasing clutch size,neg_c,R version 3.6.1,R,3.6.1,R,3.6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_year,NA,NA,NA,hatch_mom_Ring,NA,NA,NA,genetic_dad_ring_(WP_or_EP),NA,NA,NA,d0_hatch_nest_brood_size,NA,NA,rear_area,NA,NA,NA,rear_nest_trt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day14_measurer,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Burr
R_1E099fIoICERZIZ,Burr-2-2-2,2,2,2,-0.89111,control-enlarged,459.58,0.14331,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_1E099fIoICERZIZ,rear_nest_trt_C.E,NA,0,linear,standard,10,10,6,6,4,4,0,0,retain,exclude_partial,NA,Weight also decreased with increasing clutch size (Figure 2C) and with laying date,neg_c,R version 3.6.1,R,3.6.1,R,3.6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_year,NA,hatch_Area,NA,hatch_mom_Ring,NA,NA,NA,genetic_dad_ring_(WP_or_EP),hatch_nest_LD,NA,NA,d0_hatch_nest_brood_size,NA,NA,rear_area,NA,NA,NA,rear_nest_trt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day14_measurer,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Burr
R_1E099fIoICERZIZ,Burr-2-2-1,2,2,1,-0.98505,reduced-enlarged,459.58,0.04284,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_1E099fIoICERZIZ,rear_nest_trt_R.E,NA,0,linear,standard,10,10,6,6,4,4,0,0,retain,exclude_partial,NA,Weight also decreased with increasing clutch size (Figure 2C) and with laying date,neg_c,R version 3.6.1,R,3.6.1,R,3.6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_year,NA,hatch_Area,NA,hatch_mom_Ring,NA,NA,NA,genetic_dad_ring_(WP_or_EP),hatch_nest_LD,NA,NA,d0_hatch_nest_brood_size,NA,NA,rear_area,NA,NA,NA,rear_nest_trt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day14_measurer,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Burr
R_1E6WYqro4x6Nnz8,Byng-1-1-1,1,1,1,NA,NA,316.17526,0.09247,logit,logit,blue tit,1,NA,NA,constructed variable (combining information from two or more original variables),Mortality was defined as the number of chicks at start of rearing (variable rear_Cs_at_start_of_rearing) minus the number of fledged chicks (variable number_chicks_fledged_from_rear_nest) out of the number of chicks at start of rearing.,NA,R_1E6WYqro4x6Nnz8,NA,NA,0,generalised,standard,7,NA,NA,NA,NA,NA,NA,NA,exclude,exclude_all,NA,"Data from this experiment show that experimentally increasing or reducing brood size by approximately one quarter by moving chicks between nests caused higher mortality in increased broods to about 18%, compared to about 7% in decreased broods. Surviving chicks on day 14 in increased broods had lower body weight by about 1 g and shorter tarsometatarsal bones by about 0.4 mm compared to those in decreased broods. This shows that competition with siblings can have large effects on growth of nestling blue tits.",neg_c,R version 4.0.0,R,4.0.0,R,4.0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_area,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,number_chicks_fledged_from_rear_nest,NA,day_14_tarsus_length,day_14_weight,day14_measurer,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Byng
